#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:27:20,0:50:40.224,0:01:11.452,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:30,0:00:00.000,0:00:01.299,0:00:00.000,0:00:05,0:00:00,1,0,Command 'show vrf' failed to give prompt  recovered using CTRL+C
3,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,0:00:00.000,0:00:48.124,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
4,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:45,0:00:00.000,0:13:12.390,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
5,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:13:38,0:00:00.000,0:00:13.858,0:00:00.000,0:05:35,0:00:00,1,0,Command 'show vrf' failed to give prompt  recovered using CTRL+C
6,routing/test_ip.py,test_l3_v4_route_po_1,,0:02:21,0:02:07.788,0:00:39.829,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
7,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:30,0:00:00.000,0:00:08.992,0:00:00.000,0:00:12,0:00:10,0,0,Test case Failed.
8,routing/test_ip.py,test_ft_ping_v4_v6_vlan,Pass,0:00:07,0:00:00.000,0:00:00.518,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,routing/test_ip.py,test_ft_ping_v4_v6_after_ip_change_pc,Pass,0:00:23,0:00:00.000,0:00:09.506,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,routing/test_ip.py,test_ft_ip6_static_route_traffic_forward_blackhole,Fail,0:01:12,0:00:00.000,0:00:04.164,0:00:00.000,0:00:02,0:00:10,0,0,traffic verification is failed
11,routing/test_ip.py,test_ft_ip_static_route_traffic_forward,Pass,0:00:57,0:00:00.000,0:00:00.277,0:00:00.000,0:00:00,0:00:10,0,0,Test case passed
12,routing/test_ip.py,test_ft_ip_v4_v6_L2_L3_translation,Pass,0:01:33,0:00:00.000,0:00:30.901,0:00:00.000,0:00:12,0:00:00,0,0,Test case passed
13,routing/test_ip.py,test_ft_verify_interfaces_order,Pass,0:00:33,0:00:00.000,0:00:17.790,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
14,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,,0:05:20,0:03:37.913,0:00:55.148,0:00:00.000,0:00:20,0:00:00,0,0,Module Configuration
15,routing/BGP/test_bgp_rr_traffic.py,TestBGPRrTraffic::test_ft_bgp6_rr_traffic_check,Pass,0:02:34,0:00:00.000,0:00:09.666,0:00:00.000,0:00:25,0:01:10,0,0,Test case passed
16,sanity/test_sanity_l3.py,test_l2_to_l3_port,,0:02:54,0:04:00.745,0:00:40.252,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
17,sanity/test_sanity_l3.py,test_l2_to_l3_port,Fail,0:01:05,0:00:00.000,0:00:53.132,0:00:00.000,0:00:00,0:00:00,0,0,Failed to port L2 config to L3 config
