#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,NAT,ft_static_nat_docker_restart,Pass,Mapped,2024-01-06 00:29:44,Test case passed,test_ft_nat_docker_restart,routing/NAT/test_nat.py,V2,
2,NAT,ft_static_napt_docker_restart,Pass,Mapped,2024-01-06 00:29:44,Test case passed,test_ft_nat_docker_restart,routing/NAT/test_nat.py,V2,
3,NAT,ft_dynamic_napt_docker_restart,Pass,Mapped,2024-01-06 00:29:44,Test case passed,test_ft_nat_docker_restart,routing/NAT/test_nat.py,V2,
4,Regression,ft_ecn_config_to_config_db_json_after_save_and_reboot,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
5,Regression,ft_ecn_config_db_to_running_config_after_save_and_reload,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
6,Regression,ft_acl_configvalues_save_reload,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
7,Regression,FtOpSoQosWredCfg001,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
8,Regression,FtOpSoQosEcnCfg001,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
9,Regression,FtOpSoQosAclCmFn002,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
10,Regression,FtOpSoQosAclCmFn001,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
11,Regression,FtFpSoQoSCoSCfg001,Pass,Mapped,2024-01-06 00:46:09,Test case passed,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,qos/test_qos_save_reboot.py,V2,
