#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,VRF-Lite,FtOpSoRoVrfCli006,Fail,Mapped,2024-01-02 23:07:10,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
2,VRF-Lite,FtOpSoRoVrfCli001,Fail,Mapped,2024-01-02 23:07:10,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,test_VrfFun001_06,routing/VRF/test_vrf.py,"V1, V2",
3,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2024-01-02 23:07:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
4,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2024-01-02 23:07:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
5,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2024-01-02 23:07:38,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V1, V2",
6,VRF-Lite,FtOpSoRoVrfFun014,Fail,Mapped,2024-01-02 23:10:04,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration",test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
7,VRF-Lite,FtOpSoRoVrfFun012,Fail,Mapped,2024-01-02 23:10:04,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration",test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
8,VRF-Lite,FtOpSoRoVrfFun010,Fail,Mapped,2024-01-02 23:10:04,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration",test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V1, V2",
9,VRF-Lite,FtOpSoRoVrfFun045,Fail,Mapped,2024-01-02 23:11:04,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
10,VRF-Lite,FtOpSoRoVrfFun044,Fail,Mapped,2024-01-02 23:11:04,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V1, V2",
