#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,,0:00:49,0:00:00.000,0:00:26.506,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,switching/test_portchannel.py,test_ft_portchannel_with_vlan_variations,Pass,0:00:43,0:00:00.000,0:00:35.133,0:00:00.000,0:00:12,0:00:00,0,0,Test case passed
3,switching/test_portchannel.py,test_ft_verify_min_links_functionality_by_flapping_all_member_ports_007,Pass,0:00:25,0:00:00.000,0:00:15.582,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
4,system/test_lldp.py,test_ft_lldp_LocManAddrLen,Fail,0:00:00,0:03:43.950,0:01:11.270,0:00:00.000,0:00:40,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
5,system/test_lldp.py,test_ft_lldp_LocManAddrlfld,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
6,system/test_lldp.py,test_ft_lldp_LocManAddrEntry,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
7,system/test_lldp.py,test_ft_lldp_ConfigManAddrEntry,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
8,system/test_lldp.py,test_ft_lldp_lldplocportid,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
9,system/test_lldp.py,test_ft_lldp_lldplocsysname,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
10,system/test_lldp.py,test_ft_lldp_lldplocsysdesc,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
11,system/test_lldp.py,test_ft_lldp_rem_man_addr_table,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
12,system/test_lldp.py,test_ft_lldp_non_default_config,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
13,system/test_lldp.py,test_ft_lldp_docker_restart,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
14,system/test_lldp.py,test_lldp_verify_counters,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
15,system/test_lldp.py,test_ft_lldp_with_remote_server,Fail,0:00:00,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,module configuration failed. LLDP neighbors information is not found after polling @5445
16,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,,0:03:16,0:04:05.579,0:00:31.051,0:00:00.000,0:00:10,0:00:00,0,0,Module Configuration
17,system/test_interface.py,test_ft_port_fn_verify_shut_noshut,DUTFail,0:00:59,0:00:29.043,0:00:16.412,0:00:00.000,0:00:00,0:00:00,0,0,Error response from daemon: Container is not running
