#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:03:53,0:00:00.000,0:01:11.206,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:23,0:00:00.000,0:00:09.789,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:17,0:00:00.000,0:00:04.195,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
4,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:31,0:00:00.000,0:00:11.127,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
5,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,0:00:00.000,0:00:03.524,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:42,0:00:00.000,0:00:15.528,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed.
7,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:47,0:00:00.000,0:00:07.486,0:00:00.000,0:00:05,0:00:00,0,0,Could not aggregate BGP prefix 123.1.0.0/16
8,routing/BGP/test_bgp.py,TestBGPRif::test_bgp_route_aggregation_4byteASN,Fail,0:00:42,0:00:00.000,0:00:06.362,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed Neighbour is failed to Establish between Leaf - TG
9,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv6_route_aggregation_with_as_set,Fail,0:00:55,0:00:00.000,0:00:05.699,0:00:00.000,0:00:10,0:00:00,0,0,bgp route 6002:1::0/64 info not found
10,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_dyn_nbr,Pass,0:00:35,0:00:00.000,0:00:16.214,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_dyn_nbr,Pass,0:00:33,0:00:00.000,0:00:16.563,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:22,0:00:00.000,0:01:18.806,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
13,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_rmap,Pass,0:00:20,0:00:00.000,0:00:07.518,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
14,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_redistribute_connected_ipv4,Fail,0:00:20,0:00:00.000,0:00:08.323,0:00:00.000,0:00:00,0:00:00,0,0,The operation is failed.
15,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_redistribute_static_ipv4,Fail,0:00:22,0:00:00.000,0:00:08.593,0:00:00.000,0:00:00,0:00:00,0,0,static on dut1 is not a subset of dut1 learned route on dut2
16,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_distribute_list_in_ipv4,Pass,0:00:16,0:00:00.000,0:00:05.237,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
17,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_filter_list_in_ipv4,Pass,0:00:16,0:00:00.000,0:00:05.236,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
18,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_prefix_list_out_ipv4,Pass,0:00:28,0:00:00.000,0:00:13.739,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
