#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,system/test_snapshot.py,test_ft_watermark_telemetry_interval,,0:00:33,0:00:00.000,0:00:08.987,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:15,0:00:00.000,0:00:07.762,0:00:00.000,0:00:00,0:00:00,0,0,verification of configured telemetry interval and reset to default interval is successful
3,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,,0:00:35,0:00:17.035,0:00:08.816,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,security/test_tacacs.py,test_ft_tacacs_ssh_login_with_tacacs_operations,Pass,0:00:06,0:00:00.000,0:00:00.517,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,,0:00:31,0:00:17.037,0:00:06.921,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,Pass,0:14:34,0:00:00.000,0:02:23.503,0:00:00.000,0:08:46,0:00:00,0,0,Test case passed
7,system/test_ntp.py,test_ntp_exists_config,Pass,0:00:11,0:00:00.000,0:00:04.410,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
8,system/test_snmp.py,test_ft_snmp_sysName,,0:01:41,0:00:18.239,0:00:36.921,0:00:00.000,0:00:02,0:00:00,0,0,Module Configuration
9,system/test_snmp.py,test_ft_snmp_sysName,Pass,0:00:05,0:00:00.000,0:00:00.265,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:06,0:00:00.000,0:00:00.611,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,0:00:00.000,0:00:01.388,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:10,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
13,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
14,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
