#,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,routing/VRF/test_vrf.py,test_VrfFun001_06,,0:08:21,0:00:00.000,0:03:07.335,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,routing/VRF/test_vrf.py,test_VrfFun001_06,Pass,0:00:26,0:00:00.000,0:00:12.951,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,routing/VRF/test_vrf.py,test_VrfFun_26_27,Pass,0:00:30,0:00:00.000,0:00:10.810,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
4,routing/VRF/test_vrf.py,test_VrfFun_10_12_14,Pass,0:01:51,0:00:00.000,0:01:36.561,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,routing/VRF/test_vrf.py,test_VrfFun_20_24_25_32_33_44_45,Pass,0:00:45,0:00:00.000,0:00:41.985,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
6,routing/VRF/test_vrf.py,test_VrfFun_05_50,Pass,0:03:15,0:00:00.000,0:02:05.684,0:00:00.000,0:00:45,0:00:00,0,0,Test case passed
7,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:06:08,0:03:33.132,0:01:24.718,0:00:00.000,0:00:40,0:00:00,0,0,Module Configuration
8,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:23,0:00:00.000,0:00:09.782,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:15,0:00:00.000,0:00:03.711,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:31,0:00:00.000,0:00:11.027,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
11,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,0:00:00.000,0:00:03.472,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:17,0:00:00.000,0:00:05.705,0:00:00.000,0:00:05,0:00:00,0,0,bgp route 122.1.1.0/24 info not found
13,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Fail,0:01:47,0:00:00.000,0:00:07.445,0:00:00.000,0:00:05,0:00:00,0,0,Could not aggregate BGP prefix 123.1.0.0/16
14,routing/BGP/test_bgp.py,TestBGPRif::test_bgp_route_aggregation_4byteASN,Fail,0:01:22,0:00:00.000,0:00:05.696,0:00:00.000,0:00:10,0:00:00,0,0,bgp route 151.1.0.0/16 info not found
15,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv6_route_aggregation_with_as_set,Fail,0:00:56,0:00:00.000,0:00:05.752,0:00:00.000,0:00:10,0:00:00,0,0,bgp route 6002:1::0/64 info not found
16,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_dyn_nbr,Pass,0:00:34,0:00:00.000,0:00:15.923,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
17,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_dyn_nbr,Pass,0:00:32,0:00:00.000,0:00:16.265,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
18,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_max_dyn_nbr,Pass,0:02:21,0:00:00.000,0:01:18.086,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
19,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_rmap,Pass,0:00:20,0:00:00.000,0:00:07.571,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
20,routing/BGP/test_bgp.py,TestBGPIPvxRouteAdvertisementFilter::test_redistribute_connected_ipv4,Fail,0:00:20,0:00:00.000,0:00:08.220,0:00:00.000,0:00:00,0:00:00,0,0,The operation is failed.
